tempo    | level=info ts=2023-06-21T09:54:08.708868041Z caller=wal.go:118 msg="beginning replay" file=49f911f7-17a8-4159-be55-8f88a92564d7:single-tenant:v2:snappy:v2 size=17399
loki     | level=info ts=2023-06-21T10:00:32.981361848Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=32.806s start_delta=32.981355088s end_delta=175.355296ms step=200ms duration=5.538733ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=33.34µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.981593494Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=32.806s start_delta=32.981588193s end_delta=175.588365ms step=200ms duration=5.359585ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=65.357µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.981716111Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=4m27.194s start_delta=5m0.175710959s end_delta=32.981711139s step=200ms duration=5.067795ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=68.635µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.981828539Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=32.806s start_delta=32.981823668s end_delta=175.823843ms step=200ms duration=4.486058ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=59.042µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.982062657Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=32.806s start_delta=32.982056281s end_delta=176.056439ms step=200ms duration=5.49896ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=60.938µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.98322917Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=4m27.194s step=200ms query_hash=2489399221
loki     | level=info ts=2023-06-21T10:00:32.983843727Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=32.806s step=200ms query_hash=2489399221
loki     | level=info ts=2023-06-21T10:00:32.983844561Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=32.806s step=200ms query_hash=2489399221
loki     | level=info ts=2023-06-21T10:00:32.984266372Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=32.806s step=200ms query_hash=2489399221
loki     | level=info ts=2023-06-21T10:00:32.984458992Z caller=roundtrip.go:157 org_id=fake msg="executing query" type=range query="sum by(type) (rate({compose_service=~\"app-.*\"} | pattern `<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>` | type != \"\" |= \"\" [1m]))" length=5m0s step=1s query_hash=3534938368
loki     | level=info ts=2023-06-21T10:00:32.984968658Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=32.806s step=200ms query_hash=2489399221
loki     | level=info ts=2023-06-21T10:00:32.985340965Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=32.806s step=200ms query_hash=2489399221
loki     | level=info ts=2023-06-21T10:00:32.985813174Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=32.806s step=200ms query_hash=2489399221
loki     | level=info ts=2023-06-21T10:00:32.98854055Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=4m27.194s start_delta=5m0.182534912s end_delta=32.988535137s step=200ms duration=5.178577ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=636.313µs splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.989064475Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=4m27.194s step=200ms query_hash=2489399221
loki     | level=info ts=2023-06-21T10:00:32.989414505Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=32.806s start_delta=32.989408074s end_delta=183.408298ms step=200ms duration=5.441645ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=1.193129ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.989721961Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=4m27.194s step=200ms query_hash=2489399221
loki     | level=info ts=2023-06-21T10:00:32.990126666Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=32.806s step=200ms query_hash=2489399221
loki     | level=info ts=2023-06-21T10:00:32.991088298Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=32.806s start_delta=32.991082537s end_delta=185.082763ms step=200ms duration=5.132019ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=1.745921ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.991691482Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=32.806s start_delta=32.991686736s end_delta=185.686916ms step=200ms duration=1.42185ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=4.914111ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.992066076Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=4m27.194s start_delta=5m0.186059223s end_delta=32.992059425s step=200ms duration=2.863958ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=4.931076ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.992499234Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=32.806s start_delta=32.992493967s end_delta=186.494181ms step=200ms duration=8.523404ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=4.500329ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.992760107Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=32.806s start_delta=32.992753937s end_delta=186.754141ms step=200ms duration=8.353154ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=1.738647ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.993011656Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=32.806s start_delta=32.993006445s end_delta=187.006621ms step=200ms duration=7.900126ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=1.73512ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.993259735Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=32.806s start_delta=32.99325502s end_delta=187.255193ms step=200ms duration=7.781497ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=1.740536ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.993011591Z caller=metrics.go:152 component=querier org_id=fake latency=fast query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" query_hash=2489399221 query_type=filter range_type=range length=4m27.194s start_delta=5m0.187006547s end_delta=32.993006733s step=200ms duration=3.162638ms status=200 limit=1000 returned_lines=0 throughput=0B total_bytes=0B lines_per_second=0 total_lines=0 total_entries=0 store_chunks_download_time=0s queue_time=3.877523ms splits=0 shards=0 cache_chunk_req=0 cache_chunk_hit=0 cache_chunk_bytes_stored=0 cache_chunk_bytes_fetched=0 cache_chunk_download_time=0s cache_index_req=0 cache_index_hit=0 cache_index_download_time=0s cache_result_req=0 cache_result_hit=0 cache_result_download_time=0s
loki     | level=info ts=2023-06-21T10:00:32.994193001Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=4m27.194s step=200ms query_hash=2489399221
loki     | level=info ts=2023-06-21T10:00:32.994379306Z caller=engine.go:220 component=querier org_id=fake msg="executing query" type=range query="{compose_service=~\"app-.*\"} | pattern \"<date> <time> <_>=<trace_id> <_>=<span_id> <_>=<trace_flags> <type> <_> --- <msg>\" | line_format \"{{.compose_service}}\\t{{.type}}\\ttrace_id={{.trace_id}}\\t{{.msg}}\" |= \"\"" length=4m27.194s step=200ms query_hash=2489399221
